"week","rank_away","rank_home","game_type","neutral","q1_home","q2_home","q3_home","q4_home","first_downs_home","fum_home","int_home","pen_num_home","pen_yards_home","possession_home","spread","home_win","Home Third Down Completion Rate ","Home Pass Completion Rate","home_season","Run-Pass Ratio","Rush Yards - Total Yards"
11,14,26,"regular","False",6,10,10,8,32,0,0,9,79,27.45,-7,"Loss",0.35294117647058826,0.5882352941176471,"Indiana_2015",1.6176470588235294,0.5825426944971537
2,26,26,"regular","False",10,10,10,0,19,0,0,8,69,31.32,10,"Win",0.15384615384615385,0.6296296296296297,"Indiana_2016",1.6666666666666667,0.41280353200883
4,26,26,"regular","False",7,0,14,7,25,0,5,9,84,26.12,-5,"Loss",0.35714285714285715,0.5957446808510638,"Indiana_2016",0.6808510638297872,0.18821603927986907
5,17,26,"regular","False",0,0,7,14,19,0,1,7,60,26.62,3,"Win",0.5625,0.6071428571428571,"Indiana_2016",1.3928571428571428,0.35697940503432496
7,10,26,"regular","False",0,8,7,7,18,0,2,1,10,27.07,-5,"Loss",0.3333333333333333,0.6153846153846154,"Indiana_2016",0.7692307692307693,0.26426426426426425
9,26,26,"regular","False",13,3,13,13,34,0,0,6,65,27.75,6,"Win",0.6428571428571429,0.6538461538461539,"Indiana_2016",2.1923076923076925,0.6369230769230769
11,10,26,"regular","False",0,14,10,7,20,5,0,8,80,26.35,-14,"Loss",0.47058823529411764,0.5853658536585366,"Indiana_2016",1.0,0.2422907488986784
13,26,26,"regular","False",14,3,0,9,17,0,4,9,70,28.32,2,"Win",0.5,0.5,"Indiana_2016",2.4545454545454546,0.5650557620817844
1,2,26,"regular","False",7,7,7,0,25,1,2,5,33,28.17,-28,"Loss",0.45,0.6176470588235294,"Indiana_2017",0.39705882352941174,0.038901601830663615
4,26,26,"regular","False",21,10,14,7,20,0,0,5,30,25.82,35,"Win",0.35714285714285715,0.5,"Indiana_2017",2.1363636363636362,0.6038543897216274
6,26,26,"regular","False",10,14,3,0,25,2,1,7,60,30.73,27,"Win",0.47058823529411764,0.7804878048780488,"Indiana_2017",1.0975609756097562,0.3284518828451883
7,17,26,"regular","False",0,3,7,10,14,0,2,5,55,24.85,-7,"Loss",0.29411764705882354,0.4883720930232558,"Indiana_2017",0.6744186046511628,0.28776978417266186
10,9,26,"regular","False",7,3,7,0,16,1,2,10,98,20.62,-28,"Loss",0.3333333333333333,0.5882352941176471,"Indiana_2017",0.6176470588235294,0.15037593984962405
12,26,26,"regular","False",17,3,14,7,23,0,1,1,15,33.02,41,"Win",0.5882352941176471,0.6071428571428571,"Indiana_2017",1.7142857142857142,0.5308151093439364
2,26,26,"regular","False",13,7,0,0,21,0,1,6,42,29.6,4,"Win",0.5333333333333333,0.7272727272727273,"Indiana_2018",2.0,0.6124031007751938
3,26,26,"regular","False",3,21,7,7,26,1,0,5,45,32.73,28,"Win",0.46153846153846156,0.75,"Indiana_2018",1.375,0.5579868708971554
4,24,26,"regular","False",0,7,0,14,18,0,2,6,85,28.62,-14,"Loss",0.25,0.6956521739130435,"Indiana_2018",0.6956521739130435,0.09634551495016612
7,26,26,"regular","False",3,7,6,0,22,0,2,10,99,26.83,-26,"Loss",0.4166666666666667,0.7380952380952381,"Indiana_2018",0.5952380952380952,0.20303030303030303
8,18,26,"regular","False",14,0,7,7,32,2,1,7,55,33.97,-5,"Loss",0.42857142857142855,0.6363636363636364,"Indiana_2018",0.8181818181818182,0.4043321299638989
11,26,26,"regular","False",0,21,10,3,18,0,1,3,39,20.7,2,"Win",0.25,0.5714285714285714,"Indiana_2018",1.0714285714285714,0.3502673796791444
13,26,26,"regular","False",0,7,0,14,27,0,1,6,80,28.25,-7,"Loss",0.35714285714285715,0.7058823529411765,"Indiana_2018",0.5882352941176471,0.2915811088295688
2,26,26,"regular","False",21,14,7,10,26,0,0,6,45,32.58,52,"Win",0.625,0.7317073170731707,"Indiana_2019",0.8292682926829268,0.20540540540540542
3,6,26,"regular","False",3,7,0,0,15,0,1,5,54,32.17,-41,"Loss",0.17647058823529413,0.5833333333333334,"Indiana_2019",0.8611111111111112,0.16342412451361868
4,26,26,"regular","False",7,10,14,7,25,1,1,5,45,35.87,35,"Win",0.8,0.8571428571428571,"Indiana_2019",1.4285714285714286,0.413953488372093
7,26,26,"regular","False",21,0,14,0,25,1,1,7,54,36.3,35,"Win",0.5,0.6857142857142857,"Indiana_2019",1.0857142857142856,0.466786355475763
10,26,26,"regular","False",10,14,7,3,24,0,0,6,50,38.72,31,"Win",0.35714285714285715,0.68,"Indiana_2019",2.04,0.34782608695652173
13,13,26,"regular","False",7,7,0,0,19,1,1,8,86,31.9,-25,"Loss",0.4166666666666667,0.6,"Indiana_2019",1.2333333333333334,0.30218068535825543
8,8,26,"regular","False",0,17,0,11,16,1,1,4,36,19.58,1,"Win",0.3333333333333333,0.5277777777777778,"Indiana_2020",0.7222222222222222,0.1943127962085308
10,23,13,"regular","False",14,10,7,7,28,0,0,4,50,38.83,17,"Win",0.5,0.6,"Indiana_2020",0.76,0.2565217391304348
13,26,12,"regular","False",7,0,10,10,17,1,0,3,20,36.32,16,"Win",0.375,0.4583333333333333,"Indiana_2020",2.0,0.670487106017192
17,26,11,"post","True",3,0,3,14,26,1,1,5,50,35.68,-6,"Loss",0.4117647058823529,0.5777777777777777,"Indiana_2020",0.8888888888888888,0.45528455284552843
2,26,26,"regular","False",21,14,7,14,20,0,0,5,50,33.4,42,"Win",0.4666666666666667,0.65,"Indiana_2021",2.5,0.5295857988165681
3,8,26,"regular","False",7,7,10,0,20,1,3,5,45,30.38,-14,"Loss",0.375,0.425,"Indiana_2021",0.925,0.40425531914893614
7,10,26,"regular","False",3,6,0,6,23,1,2,4,35,33.5,-5,"Loss",0.4,0.5384615384615384,"Indiana_2021",0.6923076923076923,0.4161490683229814
8,5,26,"regular","False",7,0,0,0,10,0,0,1,7,27.98,-47,"Loss",0.35714285714285715,0.47058823529411764,"Indiana_2021",2.176470588235294,0.375
11,26,26,"regular","False",0,3,0,0,18,4,2,5,40,27.85,-35,"Loss",0.07142857142857142,0.42857142857142855,"Indiana_2021",0.7619047619047619,0.3166023166023166
12,26,26,"regular","False",7,0,0,7,12,0,2,4,50,23.28,-21,"Loss",0.5384615384615384,0.42105263157894735,"Indiana_2021",1.736842105263158,0.6467889908256881
1,26,26,"regular","False",3,13,0,7,20,1,1,3,35,23.45,3,"Win",0.5263157894736842,0.5384615384615384,"Indiana_2022",0.5,0.08839779005524862
2,26,26,"regular","False",0,0,23,12,21,1,1,3,25,22.03,13,"Win",0.5384615384615384,0.5517241379310345,"Indiana_2022",1.2413793103448276,0.5481651376146789
3,26,26,"regular","False",3,7,3,17,28,1,0,6,65,27.65,3,"Win",0.3888888888888889,0.6,"Indiana_2022",0.6363636363636364,0.24793388429752067
6,4,26,"regular","False",7,3,0,0,21,0,1,4,50,22.12,-21,"Loss",0.3333333333333333,0.5102040816326531,"Indiana_2022",0.5102040816326531,0.08558558558558559
7,26,26,"regular","False",3,14,3,13,23,1,2,3,14,25.27,-5,"Loss",0.3076923076923077,0.6976744186046512,"Indiana_2022",0.7441860465116279,0.10256410256410256
10,15,26,"regular","False",7,0,0,7,11,0,3,5,50,24.12,-31,"Loss",0.26666666666666666,0.5517241379310345,"Indiana_2022",1.1724137931034482,0.33163265306122447
13,26,26,"regular","False",7,0,0,9,26,0,1,3,29,37.75,-14,"Loss",0.3333333333333333,0.5813953488372093,"Indiana_2022",1.0232558139534884,0.5106888361045131
1,3,26,"regular","False",0,3,0,0,8,0,0,8,75,28.08,-20,"Loss",0.26666666666666666,0.45,"Indiana_2023",1.65,0.46405228758169936
2,26,26,"regular","False",21,3,7,10,33,1,0,7,60,36.82,34,"Win",0.75,0.7297297297297297,"Indiana_2023",1.135135135135135,0.3835125448028674
3,26,26,"regular","True",0,0,14,0,19,0,1,4,20,31.2,-7,"Loss",0.38461538461538464,0.7058823529411765,"Indiana_2023",0.7941176470588235,0.16246498599439776
4,26,26,"regular","False",0,7,7,3,14,1,1,5,50,25.6,2,"Win",0.21428571428571427,0.4230769230769231,"Indiana_2023",1.3076923076923077,0.3262411347517731
8,26,26,"regular","False",7,7,0,0,18,1,0,5,55,22.37,-17,"Loss",0.18181818181818182,0.4838709677419355,"Indiana_2023",0.9354838709677419,0.5483870967741935
10,26,26,"regular","False",7,10,0,3,20,0,0,2,30,33.42,6,"Win",0.375,0.6129032258064516,"Indiana_2023",1.3225806451612903,0.28735632183908044
12,26,26,"regular","False",0,7,7,7,23,1,0,5,55,28.93,-3,"Loss",0.47058823529411764,0.5588235294117647,"Indiana_2023",1.3529411764705883,0.5099502487562189
1,26,26,"regular","False",14,7,3,7,23,0,0,9,80,32.67,24,"Win",0.4,0.6,"Indiana_2024",1.6,0.5652173913043478
2,26,26,"regular","False",28,14,14,21,33,0,0,2,25,34.52,74,"Win",0.7777777777777778,0.9047619047619048,"Indiana_2024",2.238095238095238,0.4607703281027104
4,26,26,"regular","False",10,21,14,7,29,0,0,3,33,30.32,38,"Win",0.4,0.6666666666666666,"Indiana_2024",1.5185185185185186,0.43529411764705883
5,26,26,"regular","False",0,14,14,14,28,2,2,4,38,30.65,14,"Win",0.5384615384615384,0.6666666666666666,"Indiana_2024",1.2727272727272727,0.296078431372549
8,26,16,"regular","False",7,21,14,14,24,0,1,4,46,27.87,49,"Win",0.5555555555555556,0.8,"Indiana_2024",1.1,0.43434343434343436
9,26,13,"regular","False",7,10,7,7,20,0,1,1,5,31.4,14,"Win",0.5333333333333333,0.5789473684210527,"Indiana_2024",2.736842105263158,0.6025641025641025
11,26,8,"regular","False",7,10,0,3,14,0,1,5,54,26.87,5,"Win",0.36363636363636365,0.6071428571428571,"Indiana_2024",1.0,0.16260162601626016
14,26,10,"regular","False",7,21,17,21,30,0,0,5,45,36.62,66,"Win",0.5,0.7419354838709677,"Indiana_2024",1.4193548387096775,0.40034364261168387
1,26,26,"regular","False",7,10,7,7,26,1,0,4,35,33.23,8,"Win",0.5,0.7560975609756098,"Iowa_2014",0.8780487804878049,0.3765586034912718
2,26,26,"regular","False",0,3,0,14,27,2,0,3,30,31.12,4,"Win",0.5263157894736842,0.6363636363636364,"Iowa_2014",0.5272727272727272,0.24835164835164836
3,26,26,"regular","False",7,7,0,3,18,1,1,6,50,33.6,-3,"Loss",0.4375,0.6666666666666666,"Iowa_2014",1.8333333333333333,0.4690909090909091
7,26,26,"regular","False",28,10,0,7,22,0,0,4,30,35.33,16,"Win",0.3125,0.65625,"Iowa_2014",1.375,0.4859154929577465
10,26,26,"regular","False",24,14,0,10,24,1,0,5,35,32.95,41,"Win",0.6428571428571429,0.68,"Iowa_2014",1.84,0.4575569358178054
13,16,26,"regular","False",3,0,8,13,19,1,0,3,22,26.6,-2,"Loss",0.4166666666666667,0.6666666666666666,"Iowa_2014",0.9333333333333333,0.24514563106796117
14,26,26,"regular","False",0,10,14,7,24,3,1,3,21,37.73,-3,"Loss",0.5,0.5,"Iowa_2014",1.3157894736842106,0.3817204301075269
1,26,26,"regular","False",7,10,7,7,22,1,0,5,51,32.47,17,"Win",0.5,0.64,"Iowa_2015",1.76,0.4872389791183295
3,26,26,"regular","False",3,14,0,10,22,0,1,5,50,32.7,3,"Win",0.4666666666666667,0.675,"Iowa_2015",0.725,0.2892561983471074
4,26,26,"regular","False",14,21,13,14,23,2,0,4,24,31.75,46,"Win",0.6666666666666666,0.8636363636363636,"Iowa_2015",1.9545454545454546,0.430327868852459
6,26,22,"regular","False",6,10,7,6,23,0,0,6,80,35.85,9,"Win",0.25,0.4838709677419355,"Iowa_2015",1.6451612903225807,0.5815899581589958
9,26,10,"regular","False",7,14,0,10,18,1,0,7,53,32.87,16,"Win",0.375,0.5,"Iowa_2015",1.8333333333333333,0.37542662116040953
11,26,5,"regular","False",7,17,3,13,27,0,0,4,50,35.53,5,"Win",0.6666666666666666,0.7037037037037037,"Iowa_2015",1.7777777777777777,0.5375494071146245
12,26,5,"regular","False",14,6,7,13,21,1,0,2,20,27.1,20,"Win",0.5,0.6,"Iowa_2015",1.95,0.4496124031007752
14,5,4,"regular","True",3,3,0,7,13,2,1,5,45,23.37,-3,"Loss",0.25,0.6666666666666666,"Iowa_2015",0.8888888888888888,0.19402985074626866
17,6,5,"post","True",0,0,3,13,18,1,1,7,50,32.85,-29,"Loss",0.29411764705882354,0.6363636363636364,"Iowa_2015",1.1515151515151516,0.1672473867595819
1,26,17,"regular","False",21,7,7,10,17,0,0,3,35,23.65,24,"Win",0.4444444444444444,0.6190476190476191,"Iowa_2016",1.380952380952381,0.5247524752475248
2,26,16,"regular","False",14,14,14,0,25,0,0,5,35,32.13,39,"Win",0.4,0.6666666666666666,"Iowa_2016",1.2,0.45517241379310347
3,26,13,"regular","False",0,14,7,0,12,0,1,3,16,23.33,-2,"Loss",0.38461538461538464,0.5416666666666666,"Iowa_2016",1.0416666666666667,0.1471861471861472
5,26,26,"regular","False",7,14,3,7,15,0,1,6,70,31.65,-7,"Loss",0.375,0.7037037037037037,"Iowa_2016",1.5185185185185186,0.2791519434628975
8,10,26,"regular","False",0,6,0,3,14,0,0,5,30,22.97,-8,"Loss",0.15384615384615385,0.5151515151515151,"Iowa_2016",0.8181818181818182,0.3516949152542373
11,3,26,"regular","False",0,8,3,3,17,0,1,3,24,32.75,1,"Win",0.25,0.42105263157894735,"Iowa_2016",2.5789473684210527,0.7130434782608696
13,16,26,"regular","False",13,7,6,14,13,0,0,7,70,33.13,30,"Win",0.23076923076923078,0.6666666666666666,"Iowa_2016",3.1333333333333333,0.6470588235294118
17,17,26,"post","True",3,0,0,0,14,0,3,1,10,31.25,-27,"Loss",0.25,0.2916666666666667,"Iowa_2016",1.7083333333333333,0.7566371681415929
1,26,26,"regular","False",0,14,7,3,16,3,1,3,25,28.9,21,"Win",0.3076923076923077,0.5333333333333333,"Iowa_2017",2.7333333333333334,0.5247148288973384
3,26,26,"regular","False",7,3,7,14,28,2,0,6,63,40.75,17,"Win",0.6111111111111112,0.5925925925925926,"Iowa_2017",2.185185185185185,0.5471264367816092
4,4,26,"regular","False",0,7,0,12,11,1,0,3,25,20.35,-2,"Loss",0.2727272727272727,0.5909090909090909,"Iowa_2017",1.0454545454545454,0.30036630036630035
6,26,26,"regular","False",7,10,7,21,20,1,1,3,18,28.33,29,"Win",0.4666666666666667,0.5294117647058824,"Iowa_2017",1.1176470588235294,0.4331065759637188
9,26,26,"regular","False",7,0,7,3,15,1,1,6,50,28.78,7,"Win",0.21428571428571427,0.5555555555555556,"Iowa_2017",1.2222222222222223,0.3968253968253968
10,6,26,"regular","False",10,21,7,17,24,0,0,5,34,34.85,31,"Win",0.4166666666666667,0.65625,"Iowa_2017",1.1875,0.4989733059548255
12,26,26,"regular","False",0,9,0,6,17,1,1,6,56,33.72,-9,"Loss",0.4375,0.48484848484848486,"Iowa_2017",1.1515151515151516,0.3178294573643411
1,26,26,"regular","False",0,3,14,16,18,0,1,8,66,34.75,26,"Win",0.5,0.52,"Iowa_2018",1.92,0.59375
2,26,26,"regular","False",0,3,3,7,14,0,0,6,55,31.58,10,"Win",0.35294117647058826,0.5714285714285714,"Iowa_2018",1.2857142857142858,0.3874538745387454
3,26,26,"regular","False",7,14,17,0,27,0,2,10,88,36.57,24,"Win",0.4666666666666667,0.8064516129032258,"Iowa_2018",1.6129032258064515,0.3798165137614679
4,18,26,"regular","False",0,7,10,0,19,2,1,1,5,24.78,-11,"Loss",0.45454545454545453,0.6086956521739131,"Iowa_2018",1.3478260869565217,0.36633663366336633
8,26,19,"regular","False",3,10,10,0,22,0,1,0,0,40.92,23,"Win",0.5,0.4583333333333333,"Iowa_2018",2.1666666666666665,0.7225806451612903
11,26,21,"regular","False",0,3,7,0,16,2,0,3,35,28.9,-4,"Loss",0.23076923076923078,0.6585365853658537,"Iowa_2018",0.5365853658536586,0.1921921921921922
13,26,26,"regular","False",7,14,7,3,25,0,0,2,20,34.68,3,"Win",0.5384615384615384,0.6071428571428571,"Iowa_2018",1.6071428571428572,0.6348448687350835
17,18,26,"post","True",0,17,7,3,11,1,1,0,0,26.43,5,"Win",0.09090909090909091,0.6774193548387096,"Iowa_2018",0.6451612903225806,-0.07537688442211055
1,26,20,"regular","False",3,7,14,14,26,1,0,5,32,35.95,24,"Win",0.6428571428571429,0.7,"Iowa_2019",1.3666666666666667,0.45806451612903226
2,26,20,"regular","False",7,13,7,3,23,0,0,4,37,37.63,30,"Win",0.15384615384615385,0.5588235294117647,"Iowa_2019",1.1470588235294117,0.4429223744292237
5,26,14,"regular","False",17,7,10,14,30,0,0,3,20,35.95,45,"Win",0.625,0.6896551724137931,"Iowa_2019",1.7586206896551724,0.5450310559006211
7,10,17,"regular","False",3,3,0,6,21,1,1,1,5,27.13,-5,"Loss",0.4444444444444444,0.5813953488372093,"Iowa_2019",0.6976744186046512,0.19662921348314608
8,26,23,"regular","False",6,3,7,10,19,0,1,7,60,35.63,6,"Win",0.23076923076923078,0.696969696969697,"Iowa_2019",1.0,0.281767955801105
12,8,20,"regular","False",13,7,0,3,17,0,0,3,16,27.67,4,"Win",0.45454545454545453,0.6086956521739131,"Iowa_2019",1.3478260869565217,0.40344827586206894
13,26,17,"regular","False",7,6,0,6,16,0,1,4,29,31.82,9,"Win",0.3125,0.5142857142857142,"Iowa_2019",0.9142857142857143,0.2041343669250646
17,22,16,"post","True",7,21,7,14,20,0,0,4,23,33.4,25,"Win",0.6153846153846154,0.6428571428571429,"Iowa_2019",1.25,0.35060975609756095
9,26,26,"regular","False",17,3,0,0,20,0,3,3,20,26.45,-1,"Loss",0.35294117647058826,0.5098039215686274,"Iowa_2020",0.45098039215686275,0.2627986348122867
10,26,26,"regular","False",14,21,7,7,19,0,0,6,35,32.08,42,"Win",0.3333333333333333,0.5517241379310345,"Iowa_2020",1.4137931034482758,0.5580246913580247
13,26,24,"regular","False",10,3,7,6,22,0,1,2,20,34.4,6,"Win",0.2857142857142857,0.6,"Iowa_2020",1.5,0.40062111801242234
15,26,16,"regular","False",3,3,15,7,13,1,0,6,50,25.82,21,"Win",0.21428571428571427,0.56,"Iowa_2020",1.28,0.3757396449704142
1,17,18,"regular","False",14,17,0,3,18,2,0,2,20,27.93,28,"Win",0.3333333333333333,0.4642857142857143,"Iowa_2021",1.2857142857142858,0.5214521452145214
3,26,5,"regular","False",9,7,7,7,21,1,0,8,73,36.13,23,"Win",0.5,0.7027027027027027,"Iowa_2021",1.027027027027027,0.49282296650717705
4,26,5,"regular","False",0,7,14,3,12,0,1,2,20,28.7,10,"Win",0.3076923076923077,0.6521739130434783,"Iowa_2021",1.391304347826087,0.19424460431654678
6,4,3,"regular","False",3,7,3,10,18,0,1,4,42,35.88,3,"Win",0.3684210526315789,0.5483870967741935,"Iowa_2021",1.4516129032258065,0.36065573770491804
7,26,2,"regular","False",0,7,0,0,17,0,4,3,28,25.23,-17,"Loss",0.5384615384615384,0.53125,"Iowa_2021",0.9375,0.28044280442804426
11,26,20,"regular","False",3,7,7,10,12,1,0,3,30,19.68,5,"Win",0.3333333333333333,0.4583333333333333,"Iowa_2021",1.0416666666666667,0.2563176895306859
12,26,17,"regular","False",7,10,3,13,17,0,1,3,22,35.88,10,"Win",0.3125,0.3333333333333333,"Iowa_2021",2.888888888888889,0.6745098039215687
14,2,13,"regular","True",3,0,0,0,15,0,1,5,55,31.65,-39,"Loss",0.2631578947368421,0.5,"Iowa_2021",0.868421052631579,0.3727598566308244
1,26,26,"regular","False",3,0,2,2,10,1,1,2,15,30.18,4,"Win",0.23529411764705882,0.44,"Iowa_2022",1.44,0.3433734939759036
2,26,26,"regular","False",7,0,0,0,11,2,1,4,25,21.75,-3,"Loss",0.2727272727272727,0.4444444444444444,"Iowa_2022",0.9259259259259259,0.38666666666666666
3,26,26,"regular","False",14,3,3,7,15,0,0,5,25,29.95,27,"Win",0.4375,0.5384615384615384,"Iowa_2022",1.3461538461538463,0.4807121661721068
5,4,26,"regular","False",0,0,0,14,16,0,0,5,59,26.27,-13,"Loss",0.36363636363636365,0.6774193548387096,"Iowa_2022",0.7741935483870968,0.12455516014234876
9,26,26,"regular","False",10,10,3,10,24,0,0,2,18,31.73,20,"Win",0.45454545454545453,0.7,"Iowa_2022",1.1666666666666667,0.4472361809045226
11,26,26,"regular","False",0,14,0,10,11,1,0,3,20,33.62,14,"Win",0.3157894736842105,0.6086956521739131,"Iowa_2022",1.9565217391304348,0.3561643835616438
13,26,26,"regular","False",0,0,7,10,18,3,1,7,65,28.75,-7,"Loss",0.375,0.4358974358974359,"Iowa_2022",0.8461538461538461,0.45255474452554745
1,26,25,"regular","False",14,3,0,7,17,0,0,7,50,32.2,10,"Win",0.35294117647058826,0.5454545454545454,"Iowa_2023",1.0909090909090908,0.30985915492957744
3,26,25,"regular","False",0,14,17,10,19,0,2,1,5,33.88,31,"Win",0.3333333333333333,0.5,"Iowa_2023",1.9545454545454546,0.6563307493540051
5,26,26,"regular","False",3,7,3,13,15,1,1,3,25,26.2,10,"Win",0.15384615384615385,0.4375,"Iowa_2023",0.84375,0.2747747747747748
6,26,26,"regular","False",7,3,3,7,12,0,1,2,20,24.53,6,"Win",0.23076923076923078,0.2857142857142857,"Iowa_2023",1.6666666666666667,0.6219931271477663
8,26,24,"regular","False",3,7,0,0,9,2,1,6,53,24.58,-2,"Loss",0.26666666666666666,0.35714285714285715,"Iowa_2023",1.0,0.08661417322834646
11,26,22,"regular","False",0,3,3,16,21,0,1,0,0,38.37,22,"Win",0.5,0.6451612903225806,"Iowa_2023",1.4838709677419355,0.44527363184079605
12,26,16,"regular","False",2,7,0,6,18,0,0,6,70,33.97,2,"Win",0.375,0.6551724137931034,"Iowa_2023",1.2413793103448276,0.40569395017793597
14,2,16,"regular","True",0,0,0,0,7,3,0,7,46,23.47,-26,"Loss",0.26666666666666666,0.5625,"Iowa_2023",0.75,0.22580645161290322
1,26,25,"regular","False",3,3,13,21,23,0,0,7,50,34.8,40,"Win",0.4666666666666667,0.6774193548387096,"Iowa_2024",1.2903225806451613,0.4898373983739837
2,26,21,"regular","False",7,6,6,0,16,0,2,3,35,29.83,-1,"Loss",0.35294117647058826,0.4482758620689655,"Iowa_2024",1.3103448275862069,0.6732673267326733
3,26,26,"regular","False",0,10,14,14,25,0,0,0,0,36.32,17,"Win",0.5384615384615384,0.8333333333333334,"Iowa_2024",1.875,0.6147186147186147
7,26,26,"regular","False",7,13,3,17,20,0,0,4,55,25.02,24,"Win",0.5,0.5714285714285714,"Iowa_2024",2.642857142857143,0.6707317073170732
9,26,26,"regular","False",3,9,28,0,14,0,1,3,45,34.4,26,"Win",0.35294117647058826,0.5925925925925926,"Iowa_2024",1.4444444444444444,0.5690140845070423
10,26,26,"regular","False",0,14,14,14,23,0,0,7,47,33.43,32,"Win",0.5454545454545454,0.7,"Iowa_2024",5.4,0.7796208530805687
14,26,26,"regular","False",0,0,3,10,5,0,0,1,15,20.98,3,"Win",0.0,0.5333333333333333,"Iowa_2024",1.7333333333333334,0.29878048780487804
1,26,26,"regular","False",14,21,17,7,23,0,0,6,59,23.7,45,"Win",0.5714285714285714,0.6666666666666666,"Kentucky_2014",0.8484848484848485,0.3567073170731707
2,26,26,"regular","False",14,3,3,0,24,0,0,4,45,38.43,17,"Win",0.45,0.5483870967741935,"Kentucky_2014",1.6774193548387097,0.5771144278606966
5,26,26,"regular","False",7,10,0,0,23,2,1,5,55,47.27,10,"Win",0.4,0.7666666666666667,"Kentucky_2014",1.6666666666666667,0.4765625
6,26,26,"regular","False",0,17,7,21,22,1,0,8,80,25.25,7,"Win",0.45454545454545453,0.6666666666666666,"Kentucky_2014",1.2,0.5346756152125279
7,26,26,"regular","False",3,21,21,3,15,0,1,6,54,24.87,34,"Win",0.08333333333333333,0.5333333333333333,"Kentucky_2014",0.9666666666666667,0.38636363636363635
9,1,26,"regular","False",7,3,14,7,23,1,0,3,25,25.13,-14,"Loss",0.35714285714285715,0.5681818181818182,"Kentucky_2014",0.7272727272727273,0.20436507936507936
11,20,26,"regular","False",0,24,0,7,22,0,1,3,25,33.63,-32,"Loss",0.5,0.5161290322580645,"Kentucky_2014",1.5161290322580645,0.6062322946175638
